usage_id,user_id,tool_id,usage_date,sessions,prompts,minutes_used,tokens_used,tasks_completed
582,19,10,2026-04-10,1,8,13,1824,0
583,19,28,2026-06-18,2,3,7,855,2
584,20,4,2026-02-14,2,48,109,36720,3
585,20,1,2025-07-06,2,31,61,20584,8
586,20,3,2025-06-27,7,31,85,16430,4
587,20,18,2025-10-22,6,57,112,28728,6
588,20,1,2026-05-16,7,56,106,31024,3
589,20,1,2026-05-08,3,25,139,23925,11
590,20,23,2026-03-21,2,18,45,14076,3
591,20,6,2025-10-15,5,24,77,14616,10
592,20,20,2026-01-09,7,60,111,32760,4
593,20,10,2025-08-03,4,20,151,20380,7
594,20,3,2026-04-06,5,57,98,49761,3
595,20,18,2025-08-29,5,43,81,36335,11
596,20,1,2025-05-27,5,30,133,31230,10
597,20,1,2026-01-12,3,52,139,28964,6
598,20,4,2025-07-09,5,19,132,19456,4
599,20,22,2025-08-03,3,24,113,26640,12
600,20,19,2025-09-21,5,55,166,34265,11
601,20,3,2025-09-09,2,51,111,54723,4
602,20,9,2025-08-17,4,57,47,67773,11
603,20,3,2026-01-09,6,20,49,13460,7
604,20,19,2025-08-23,3,33,108,22770,5
605,20,24,2025-12-02,6,13,112,11609,12
606,20,19,2026-02-22,4,52,87,47164,10
607,20,4,2026-04-30,7,44,57,41668,12
608,20,18,2026-03-07,4,28,61,23212,3
609,20,19,2025-10-15,3,46,58,23184,10
610,20,6,2025-08-25,4,18,158,20952,11
611,20,21,2025-10-07,3,19,107,19969,6
612,20,3,2026-02-17,4,56,57,40600,3
613,20,1,2026-05-29,5,22,172,11330,8
614,20,9,2025-07-30,2,43,56,38098,10
615,20,20,2026-02-21,5,39,109,29250,6
616,20,20,2025-10-31,3,40,132,23680,4
617,20,1,2025-07-15,4,55,111,42075,5
618,20,4,2025-07-17,4,54,85,57510,8
619,20,1,2025-07-25,6,22,116,22088,8
620,20,21,2025-09-12,6,34,123,36584,10
621,20,3,2025-11-17,4,28,105,32312,3
622,20,23,2026-01-07,3,26,119,23192,3
623,20,3,2025-12-24,7,45,165,35370,9
624,20,22,2025-07-27,2,33,43,31416,4
625,20,2,2025-06-16,6,52,66,45240,9
626,20,23,2026-01-17,6,26,90,30680,3
627,20,4,2025-10-25,4,34,128,17544,5
628,20,10,2025-06-22,4,54,170,44928,10
629,20,19,2025-06-10,3,31,98,23715,9
630,20,19,2025-07-30,5,31,133,31868,7
631,20,25,2025-12-15,5,24,45,12240,10
632,20,19,2026-04-30,3,28,121,15932,6
633,20,6,2026-05-23,6,44,110,40788,5
634,20,2,2025-09-04,6,50,158,50800,10
635,20,19,2026-04-24,7,19,170,14611,11
636,20,8,2026-03-14,7,31,68,17298,8
637,20,21,2025-09-25,2,33,126,17358,11
638,20,6,2026-01-13,3,45,148,26325,8
639,20,4,2025-12-21,4,18,96,12528,8
640,20,1,2026-05-28,5,56,139,54544,10
641,20,19,2025-09-23,3,50,177,28900,12
642,20,18,2025-09-16,6,37,69,25345,10
643,20,4,2026-06-03,3,52,159,36972,5
644,20,2,2025-08-13,7,28,121,16940,4
645,20,22,2025-11-21,7,41,84,45961,4
646,20,24,2025-12-18,3,14,111,11214,5
647,20,20,2025-11-22,2,39,88,41535,9
648,20,2,2025-06-01,4,31,63,28985,12
649,20,2,2025-08-19,2,31,162,28613,12
650,20,21,2025-07-03,4,23,113,20861,7
651,20,1,2025-06-16,5,58,51,33234,10
652,20,1,2025-09-03,2,48,76,45888,3
653,20,11,2025-05-21,2,37,131,26011,6
654,20,4,2025-08-17,4,38,105,41458,6
655,20,10,2025-08-05,6,36,161,34344,9
656,20,24,2026-02-16,3,13,107,11791,8
657,20,2,2025-11-11,6,60,97,36660,12
658,20,2,2025-07-20,5,30,164,30150,5
659,20,1,2025-08-05,6,26,174,23296,6
660,20,1,2025-10-15,6,50,56,31400,9
661,21,4,2026-06-23,3,12,52,4620,5
662,21,3,2026-03-02,4,15,64,10245,5
663,21,19,2026-01-09,4,16,18,8224,4
664,21,25,2026-01-14,2,4,39,1220,1
665,21,2,2026-06-10,1,12,31,8340,1
666,21,7,2026-03-10,1,14,34,8078,5
667,21,6,2026-02-22,2,17,29,7242,2
668,21,18,2026-03-12,3,8,20,3024,3
669,21,7,2026-04-07,1,8,59,5384,2
670,21,25,2026-04-03,1,9,32,5373,5
671,21,11,2026-03-22,2,12,34,4776,2
672,21,18,2026-04-19,2,21,27,6363,5
673,21,20,2026-05-26,2,9,27,3933,3
674,21,20,2026-01-23,4,18,63,9018,3
675,21,6,2026-01-23,1,9,33,4986,4
676,21,19,2026-05-06,3,19,38,7239,1
677,21,8,2026-02-24,3,7,56,2828,4
678,21,18,2026-06-08,2,12,48,6336,1
679,21,9,2026-05-12,3,13,46,4745,4
680,21,22,2026-05-10,3,8,51,4480,4
681,21,18,2026-02-14,1,21,26,11109,2
682,21,20,2026-06-09,2,15,42,5550,3
683,21,18,2026-02-05,1,19,70,7923,3
684,21,19,2026-02-02,3,13,27,4563,5
685,21,3,2026-03-10,1,22,55,13244,4
686,21,3,2026-05-08,2,19,70,12901,3
687,21,21,2026-02-01,2,11,49,7095,3
688,21,11,2026-02-06,2,5,39,3475,5
689,21,1,2026-04-29,4,20,61,8020,2
690,21,21,2026-06-08,4,14,18,6762,5
691,21,6,2026-04-06,4,15,46,6600,1
692,21,22,2026-06-20,3,9,44,3483,3
693,21,11,2026-05-11,2,19,29,5871,5
694,21,19,2026-02-10,2,19,40,7790,3
695,21,9,2026-06-07,4,11,57,4191,2
696,21,19,2026-01-11,1,12,44,8076,4
697,21,19,2026-05-03,2,21,32,12621,3
698,21,23,2026-01-12,1,9,22,3825,3
699,21,20,2026-06-04,2,6,18,3660,4
700,21,20,2026-05-02,1,10,49,5040,1
701,21,19,2026-01-22,3,21,32,8274,1
702,21,3,2026-06-23,1,6,72,2508,5
703,21,20,2026-01-30,2,14,45,9660,2
704,21,2,2026-02-12,2,16,52,5552,1
705,21,6,2026-04-16,1,6,45,1860,5
706,21,19,2026-06-26,1,18,48,7974,4
707,21,20,2026-04-26,1,24,50,8784,4
708,22,20,2026-03-05,9,49,111,96628,18
709,22,18,2025-06-15,8,112,135,191520,21
710,22,9,2026-02-12,5,75,161,123000,11
711,22,20,2025-07-15,8,61,241,86193,12
712,22,5,2025-09-20,9,82,328,113898,11
713,22,6,2025-10-26,6,108,231,172260,24
714,22,19,2026-06-05,4,112,320,137312,16
715,22,2,2026-01-18,4,90,238,84780,23
716,22,19,2025-04-25,12,132,242,110880,10
717,22,10,2026-01-16,7,71,190,83354,9
718,22,22,2025-12-16,7,86,151,115756,16
719,22,19,2025-05-30,7,88,213,147576,18
720,22,11,2026-04-30,10,129,178,221622,8
721,22,19,2026-04-04,12,104,336,131144,20
722,22,9,2025-10-05,12,128,114,176000,22
723,22,20,2025-10-13,8,57,308,46968,8
724,22,2,2025-11-16,9,144,204,257184,16
725,22,19,2026-03-11,8,84,206,69888,9
726,22,2,2025-11-04,12,58,188,97150,9
727,22,20,2026-01-24,10,62,198,77748,22
728,22,3,2025-07-24,7,117,123,188487,20
729,22,19,2026-05-10,9,111,186,182928,22
730,22,19,2026-03-26,7,109,277,102133,19
731,22,11,2025-04-18,12,100,343,185900,9
732,22,6,2025-10-22,11,67,260,68675,8
733,22,10,2025-08-23,4,112,294,218512,20
734,22,18,2025-09-07,10,112,117,166992,9
735,22,18,2025-10-18,8,112,289,206304,15
736,22,19,2025-11-07,11,80,114,130240,23
737,22,9,2025-12-10,6,72,319,84600,21
738,22,4,2026-06-14,8,60,296,49980,24
739,22,4,2025-08-20,7,124,340,182776,9
740,22,18,2025-12-23,10,79,200,90534,24
741,22,11,2026-03-27,11,104,110,150176,18
742,22,11,2026-01-25,8,129,143,139836,11
743,22,9,2025-07-17,12,108,327,103572,25
744,22,23,2026-03-10,11,38,174,60800,14
745,22,18,2026-03-30,5,109,342,123497,8
746,22,2,2026-04-01,12,141,132,276360,25
747,22,8,2025-05-05,12,64,216,93504,14
748,22,9,2025-10-28,5,112,319,90944,25
749,22,3,2026-01-11,8,73,231,101981,13
750,22,20,2026-02-24,12,84,134,108024,18
751,22,20,2026-01-06,4,64,194,98176,21
752,22,4,2026-01-05,6,57,296,85272,25
753,22,1,2025-09-09,8,140,270,158480,16
754,22,20,2026-03-20,8,85,356,77435,12
755,22,11,2026-02-15,5,113,316,215039,11
756,22,1,2025-09-18,10,88,310,110352,11
757,22,20,2025-11-30,4,63,224,82971,12
758,22,5,2025-08-20,4,71,224,63474,11
759,22,2,2025-10-02,8,54,244,48492,14
760,22,20,2025-12-06,4,127,303,118618,22
761,22,18,2025-11-30,6,139,235,267714,13
762,22,10,2026-05-05,8,123,198,105903,8
763,22,3,2025-12-19,6,118,301,160952,10
764,22,20,2025-03-06,10,138,318,142140,20
765,22,21,2026-04-18,11,81,171,86751,8
766,22,2,2026-05-09,4,84,298,87780,22
767,22,18,2026-06-20,10,76,314,101916,16
768,22,19,2026-04-20,10,144,307,169344,16
769,22,20,2026-02-16,11,48,132,55920,8
770,22,10,2026-04-23,6,89,150,139285,14
771,22,1,2025-12-29,5,70,176,121730,19
772,22,18,2025-12-12,8,134,246,218286,9
773,22,19,2026-01-31,11,48,147,67248,15
774,22,18,2026-05-11,8,54,216,82404,15
775,22,10,2025-07-13,12,57,309,107787,22
776,22,10,2026-02-15,4,81,220,109917,24
777,22,1,2025-09-01,11,123,183,228780,19
778,22,20,2025-09-25,10,70,168,74200,15
779,22,4,2025-09-27,11,140,345,263620,21
780,22,18,2025-05-10,9,136,202,266696,23
781,22,24,2025-05-13,4,57,109,106818,20
782,22,19,2025-12-18,6,49,225,80997,20
783,22,19,2026-06-24,10,74,165,111444,20
784,22,2,2025-12-31,12,85,174,123760,25
785,22,10,2025-12-14,12,113,311,204982,22
786,22,3,2026-06-17,10,49,200,51352,15
787,22,18,2025-03-30,12,86,294,112230,11
788,22,20,2025-11-30,7,139,133,155124,12
789,22,1,2025-03-07,5,92,199,82892,22
790,22,6,2026-05-09,5,86,306,108704,9
791,22,23,2026-06-27,5,60,149,62520,8
792,22,20,2025-11-13,9,70,302,133910,23
793,22,20,2026-01-12,12,114,304,167580,20
794,22,20,2026-04-11,6,92,110,135608,12
795,22,18,2025-07-02,9,82,116,161294,23
796,22,25,2026-01-10,5,95,124,184680,20
797,22,20,2026-06-29,12,52,307,80964,20
798,22,1,2025-04-17,11,103,182,82915,22
799,22,4,2025-04-25,12,114,283,168948,23
800,22,20,2026-06-16,8,48,202,62736,17
801,22,1,2026-03-03,6,96,176,91008,14
802,22,3,2026-05-14,10,62,111,56172,23
803,22,2,2026-01-27,6,58,260,87928,9
804,22,18,2026-03-27,6,54,152,80082,10
805,22,4,2025-06-12,7,117,120,138996,17
806,22,10,2026-05-15,8,86,234,119196,25
807,22,3,2025-11-12,10,51,243,96594,21
808,22,21,2025-08-13,5,36,240,63468,21
809,22,20,2025-04-10,11,144,117,279504,19
810,22,20,2025-07-05,6,129,289,194790,10
811,22,19,2025-06-11,8,52,292,49400,25
812,22,11,2025-03-05,9,96,263,92256,11
813,22,19,2025-07-16,8,142,228,219958,15
814,22,1,2026-06-19,10,55,306,99385,23
815,22,19,2025-03-10,7,49,327,70413,18
816,22,21,2025-12-06,8,37,255,48433,25
817,22,18,2026-04-20,12,51,316,62628,20
818,22,18,2026-04-01,4,84,265,131124,25
819,22,3,2026-01-20,4,115,271,219190,8
820,22,19,2025-05-24,9,61,224,84058,21
821,22,9,2026-05-22,7,80,203,132400,12
822,22,18,2026-01-08,11,93,188,78306,24
823,22,5,2026-03-30,10,112,110,205520,25
824,22,1,2026-01-04,6,54,315,56160,10
825,22,3,2026-05-22,7,60,135,72480,12
826,22,10,2025-04-25,5,94,261,128216,25
827,22,18,2025-08-27,6,109,181,128729,11
828,22,20,2025-09-27,4,92,247,103500,12
829,22,18,2026-01-06,11,48,253,85296,16
830,22,19,2025-08-03,11,56,271,60536,14
831,22,18,2025-07-31,10,58,360,114376,18
832,22,11,2025-07-22,10,117,339,186381,21
833,22,19,2025-06-05,7,97,322,192060,20
834,22,7,2025-07-01,4,62,309,98394,10
835,22,10,2025-03-13,6,100,246,193700,22
836,22,19,2025-11-24,10,55,208,49830,20
837,22,19,2025-09-23,7,114,110,177726,9
838,22,20,2026-06-02,5,112,189,91392,25
839,22,1,2026-05-19,7,138,121,143796,13
840,22,20,2025-07-04,4,69,219,74313,8
841,22,3,2025-05-24,7,117,339,182403,22
842,22,10,2025-07-01,5,129,294,152478,20
843,22,20,2026-03-06,12,114,121,122208,22
844,22,19,2026-06-26,8,97,186,131823,12
845,22,19,2026-03-22,12,140,194,193760,18
846,22,18,2025-05-07,12,50,301,97450,11
847,22,11,2025-09-20,9,138,205,259992,14
848,22,19,2026-03-30,9,108,231,121068,13
849,22,3,2025-05-20,5,123,296,222999,9
850,22,19,2025-09-15,4,84,356,137424,11
851,22,9,2025-08-10,12,108,111,185328,8
852,22,20,2025-05-22,10,109,112,116412,14
853,22,18,2025-09-08,12,103,115,97335,19
854,22,24,2025-04-08,11,55,210,54120,21
855,22,1,2025-08-13,10,55,213,103290,22
856,22,3,2025-05-10,6,86,200,81958,14
857,22,19,2025-08-09,11,134,188,122610,20
858,22,25,2025-06-22,5,64,213,112448,9
859,22,19,2025-05-07,5,128,303,253184,25
860,22,20,2026-06-27,8,109,285,135051,21
861,22,18,2025-12-13,7,76,206,137788,16
862,22,4,2025-09-23,12,48,222,84432,9
863,22,9,2026-03-21,11,114,339,111834,25
864,23,24,2026-06-06,1,2,8,312,2
865,23,25,2025-11-13,1,3,7,978,2
866,23,8,2025-10-29,1,4,25,1480,1
867,23,24,2025-10-16,1,4,9,1380,0
868,23,22,2026-01-21,1,4,9,1048,1
869,23,13,2025-11-04,2,2,4,368,0
870,23,9,2026-05-03,1,5,5,830,1
871,23,6,2025-10-10,2,5,9,1020,1
872,23,5,2026-05-18,1,1,22,234,1
873,23,22,2025-11-27,2,2,15,328,1
874,23,24,2025-10-24,1,1,4,150,2
875,23,22,2025-11-15,1,2,9,696,1
876,23,13,2025-09-16,2,5,13,1345,0
877,24,15,2026-06-06,1,11,28,4972,4
878,24,25,2025-06-01,2,12,14,5052,4
879,24,10,2026-04-10,3,11,62,6127,3
880,24,25,2025-07-13,1,16,48,7232,1
881,24,25,2025-10-16,1,14,36,9800,3
882,24,8,2026-01-18,4,9,41,5319,1
883,24,22,2025-08-20,1,5,27,3305,4
884,24,25,2026-04-20,4,10,32,6730,1
885,24,25,2025-10-14,3,16,44,9600,2
886,24,24,2026-03-27,4,10,42,3390,3
887,24,8,2025-06-17,3,16,16,7104,5
888,24,11,2025-09-14,2,20,48,9020,2
889,24,24,2026-03-29,3,13,16,4758,1
890,24,24,2026-05-04,1,12,43,5364,5
891,24,13,2025-10-06,1,3,41,1011,2
892,24,10,2026-06-14,2,10,31,6020,5
893,24,10,2026-02-09,3,11,63,4202,3
894,24,25,2026-06-17,4,5,37,3480,5
895,24,6,2025-09-12,4,22,19,10296,5
896,24,14,2025-07-04,4,4,27,2628,1
897,24,13,2026-05-23,3,11,28,5016,4
898,24,11,2026-04-02,3,19,18,13015,3
899,24,8,2026-04-15,3,18,29,11646,5
900,24,24,2026-04-13,4,7,21,3514,1
901,24,24,2026-03-20,2,14,16,6944,4
902,24,24,2025-12-31,3,12,28,8100,4
903,24,10,2025-10-20,3,23,65,13041,4
904,24,25,2026-02-07,3,6,20,2580,4
905,24,24,2025-06-03,1,13,38,6864,3
906,24,8,2026-02-26,2,15,63,4935,3
907,24,25,2025-11-27,3,12,16,4536,2
908,25,27,2025-11-30,6,45,77,22725,5
909,25,6,2026-01-03,6,45,118,42120,3
910,25,21,2026-06-15,4,40,40,22600,10
911,25,18,2026-02-25,3,20,142,16100,7
912,25,18,2026-03-24,7,49,56,33173,3
913,25,7,2026-05-19,2,53,129,55491,6
914,25,20,2026-05-30,4,22,80,17050,12
915,25,19,2026-04-25,2,54,139,53784,12
916,25,26,2026-06-16,4,36,59,38448,7
917,25,19,2026-02-20,6,38,128,19494,7
918,25,9,2026-03-11,3,42,156,37212,10
919,25,20,2025-11-16,6,42,123,48510,6
920,25,23,2025-11-17,4,45,40,28935,9
921,25,20,2026-04-19,4,38,69,44308,3
922,25,5,2026-02-11,6,25,90,25825,7
923,25,21,2026-03-12,3,30,53,16230,6
924,25,20,2026-03-05,7,52,120,41184,11
925,25,10,2026-04-18,4,25,142,20400,4
926,25,22,2026-05-20,4,43,118,28466,6
927,25,20,2026-05-25,7,27,176,30240,8
928,25,8,2026-05-10,6,35,58,37940,9
929,25,20,2026-05-28,3,30,112,15930,8
930,25,8,2026-05-15,6,35,67,33950,9
931,25,7,2026-03-25,3,23,162,21942,6
932,25,22,2026-02-24,3,25,111,28925,4
933,25,11,2026-06-29,2,50,125,50600,5
934,25,18,2026-06-27,5,45,174,38160,12
935,25,11,2026-04-02,6,18,106,11808,6
936,25,20,2025-12-19,3,54,66,51894,12
937,25,23,2025-11-19,3,22,62,21604,12
938,25,20,2026-06-09,5,42,174,32718,11
939,25,22,2025-11-27,7,45,67,43965,10
940,25,23,2026-01-18,2,38,83,38304,8
941,25,11,2026-03-27,2,56,125,63784,3
942,25,6,2026-03-11,6,20,93,21940,4
943,25,11,2025-11-27,6,39,100,39858,12
944,25,8,2025-12-25,5,55,72,55935,7
945,25,22,2026-02-26,3,43,37,28337,3
946,25,22,2025-12-03,3,27,103,24516,4
947,25,20,2026-06-02,7,19,144,15979,4
948,25,23,2025-12-08,3,44,95,50996,9
949,25,5,2026-03-23,3,17,135,17000,3
950,25,27,2026-05-15,6,17,55,9316,10
951,25,21,2026-03-16,3,45,52,40320,11
952,25,21,2026-01-09,4,42,111,39774,7
953,25,22,2025-11-24,3,31,40,28830,10
954,25,11,2026-04-19,5,55,161,40150,6
955,25,11,2026-03-07,2,52,110,38532,4
956,25,6,2025-12-08,4,39,91,44733,3
957,25,22,2026-03-05,7,15,76,9450,4
958,25,23,2026-04-16,7,26,95,20280,7
959,25,19,2026-02-15,6,58,79,35206,4
960,25,10,2026-06-28,5,20,141,12080,5
961,25,28,2026-06-04,4,18,65,16380,11
962,25,1,2026-02-04,7,48,172,50208,12
963,25,18,2026-04-11,7,51,116,57732,10
964,25,21,2026-01-11,7,30,127,34260,7
965,25,11,2026-01-26,4,47,114,51136,7
966,25,18,2026-06-10,5,50,93,26100,4
967,25,9,2026-04-18,4,51,77,51510,11
968,25,21,2026-02-11,6,41,77,39483,5
969,25,23,2026-05-03,3,38,62,23028,11
970,25,11,2026-05-30,7,32,149,17216,5
971,25,21,2026-02-05,6,34,117,40018,7
972,25,21,2026-01-10,3,30,45,26520,8
973,25,19,2026-04-22,7,37,129,27861,12
974,25,10,2025-11-19,5,32,89,25536,9
975,25,7,2026-02-20,3,24,92,27528,12
976,25,10,2026-04-28,2,52,85,58448,4
977,25,10,2025-11-13,4,17,69,11373,4
978,25,21,2026-02-24,6,45,44,52245,7
979,25,26,2026-01-10,4,32,125,31712,9
980,25,21,2026-05-12,6,27,129,29025,6
981,25,22,2026-01-25,2,20,103,12560,11
982,25,11,2026-04-25,3,31,158,16399,5
983,25,11,2026-02-10,7,18,129,20898,12
984,26,9,2025-09-02,2,20,44,10620,4
985,26,25,2026-02-02,4,14,15,4200,2
986,26,15,2025-11-05,3,7,11,2576,2
987,26,24,2025-11-19,1,5,22,3355,4
988,26,13,2026-02-05,4,11,37,7469,1
989,26,25,2026-05-15,1,12,19,7500,3
990,26,25,2025-09-04,3,11,12,6765,2
991,26,25,2025-08-06,4,11,32,5324,4
992,26,21,2026-01-13,1,7,45,3472,2
993,26,6,2026-01-15,2,7,56,4193,3
994,26,11,2026-01-16,3,18,59,12384,2
995,26,8,2026-06-20,4,18,34,6246,3
996,26,5,2025-10-23,3,5,28,3400,3
997,26,24,2025-11-20,3,10,40,5040,4
998,26,24,2026-04-24,1,11,36,7546,2
999,26,12,2025-11-11,3,9,27,6066,1
1000,26,25,2025-12-01,2,7,29,2429,1
1001,26,25,2026-03-31,4,12,22,3984,2
1002,26,21,2025-11-30,1,13,29,5512,4
1003,26,8,2026-02-07,1,12,19,7884,5
1004,26,23,2025-07-31,1,7,53,4018,4
1005,26,12,2025-12-11,2,4,24,1388,1
1006,26,25,2026-03-08,4,8,44,2824,1
1007,26,5,2026-04-11,4,8,18,4912,4
1008,26,7,2026-02-06,3,9,39,6201,4
1009,26,22,2026-05-29,1,8,37,4768,2
1010,26,24,2026-01-11,3,8,48,5440,2
1011,26,24,2025-08-01,2,8,14,3152,5
1012,26,25,2026-06-01,3,4,46,1868,2
1013,26,24,2025-08-23,3,7,12,3542,4
1014,26,5,2025-12-13,1,14,38,9492,5
1015,26,5,2025-08-22,4,19,33,7695,5
1016,26,24,2025-09-12,3,4,13,1852,2
1017,26,23,2025-09-09,2,9,16,4410,4
1018,26,24,2025-08-22,1,5,17,3440,2
1019,26,25,2025-10-20,2,6,21,2496,2
1020,26,25,2025-09-02,2,8,24,5400,5
1021,27,4,2026-06-18,2,7,10,1435,1
1022,27,4,2026-03-13,2,9,21,3177,0
1023,27,4,2026-04-15,1,6,12,2040,0
1024,27,20,2026-03-28,1,8,22,2496,2
1025,27,2,2026-03-07,2,3,28,810,0
1026,27,1,2026-03-22,1,8,20,1952,1
1027,27,1,2026-03-05,2,8,12,1952,0
1028,27,11,2026-01-11,2,8,16,1408,1
1029,27,3,2026-02-21,1,8,27,2624,1
1030,27,4,2026-03-06,2,8,18,2560,0
1031,27,4,2026-01-28,2,4,10,896,0
1032,27,11,2026-04-05,2,3,16,528,1
1033,27,2,2026-06-09,2,8,13,2720,2
1034,28,6,2026-05-22,2,7,24,1638,2
1035,28,21,2026-05-25,1,6,7,1500,2
1036,28,10,2026-04-28,2,4,27,1220,2
1037,28,21,2026-03-21,1,5,10,1610,2
1038,28,25,2026-06-23,1,6,5,942,0
1039,28,24,2026-04-05,1,5,4,1350,2
1040,28,24,2025-12-29,2,5,16,1975,2
1041,28,1,2026-04-26,1,8,15,2368,0
1042,28,24,2026-02-16,2,3,18,1038,1
1043,28,22,2026-03-16,1,5,22,1105,0
1044,28,23,2026-01-16,2,4,14,1368,1
1045,28,24,2026-05-07,1,6,7,2046,2
1046,29,10,2025-06-03,7,103,345,203116,16
1047,29,11,2025-07-08,5,72,292,118584,20
1048,29,23,2026-01-19,5,107,174,184468,8
1049,29,6,2025-09-17,9,74,267,75998,9
1050,29,25,2025-07-23,6,67,232,131923,8
1051,29,24,2026-03-15,8,91,78,87906,14
1052,29,25,2025-10-15,7,80,208,132640,23
1053,29,9,2026-05-15,8,124,336,124620,17
1054,29,25,2025-07-13,4,39,160,70590,14
1055,29,25,2026-03-03,5,42,153,34482,17
1056,29,11,2026-03-27,5,49,117,70462,13
1057,29,1,2025-08-14,12,133,235,219982,11
1058,29,5,2026-06-15,5,130,268,114530,15
1059,29,24,2026-06-27,7,58,174,85492,17
1060,29,9,2025-06-28,7,92,161,87584,21
1061,29,25,2026-03-14,5,81,192,81324,14
1062,29,4,2025-06-28,5,97,349,173048,11
1063,29,1,2026-02-06,5,79,148,79000,17
1064,29,1,2025-08-06,8,118,313,95344,13
1065,29,12,2025-10-24,5,38,86,71896,22
1066,29,3,2025-11-07,6,122,321,116266,14
1067,29,15,2026-02-14,9,71,130,99613,21
1068,29,24,2025-09-28,12,40,79,72880,17
1069,29,9,2026-04-30,10,63,333,124866,17
1070,29,24,2025-07-28,9,60,81,57300,15
1071,29,25,2025-09-17,9,36,156,60732,13
1072,29,8,2026-03-05,8,92,193,105064,18
1073,29,25,2026-06-11,8,39,72,42276,19
1074,29,24,2026-05-26,11,91,182,124215,24
1075,29,10,2026-01-02,10,134,186,246158,15
1076,29,12,2025-12-04,5,80,175,119760,21
1077,29,8,2025-09-12,9,94,317,172302,17
1078,29,2,2026-01-13,5,117,154,186966,20
1079,29,25,2025-12-22,9,34,124,53822,8
1080,29,5,2025-07-10,8,82,129,102910,8
1081,29,15,2026-02-13,10,44,109,38808,24
1082,29,5,2025-05-31,4,101,213,192708,9
1083,29,9,2026-02-01,6,124,144,101060,23
1084,29,6,2026-02-09,5,60,196,67800,12
1085,29,24,2025-08-29,6,88,103,121528,8
1086,29,10,2025-11-12,6,123,159,188559,17
1087,29,25,2025-07-15,4,88,126,151888,11
1088,29,24,2026-05-24,5,56,142,48160,18
1089,29,25,2025-08-11,6,85,192,90780,8
1090,29,22,2025-10-24,5,77,193,149303,9
1091,29,10,2026-02-21,7,49,140,93394,8
1092,29,1,2025-10-29,5,142,195,209308,15
1093,29,7,2026-06-21,6,115,312,114425,16
1094,29,25,2026-01-16,8,96,97,184992,9
1095,29,24,2025-06-09,10,54,226,81270,23
1096,29,12,2026-05-08,7,69,162,137862,11
1097,29,9,2025-09-19,11,82,173,133168,8
1098,29,7,2026-03-07,9,92,237,143704,17
1099,29,9,2026-03-03,8,72,272,57672,21
1100,29,10,2026-03-15,4,89,208,99057,24
1101,29,11,2026-01-03,4,101,123,90799,20
1102,29,8,2025-09-29,7,106,311,144054,19
1103,29,5,2025-07-10,10,88,138,150392,21
1104,29,24,2025-12-29,12,38,132,73340,9
1105,29,24,2026-04-19,4,84,128,100632,23
1106,29,23,2026-04-08,6,106,171,148930,16
1107,29,8,2025-08-29,9,45,248,61965,13
1108,29,24,2025-10-04,6,53,133,97997,8
1109,29,22,2025-07-08,11,50,151,51300,18
1110,29,8,2026-04-01,5,89,248,132788,18
1111,29,5,2025-12-11,6,113,257,177975,8
1112,29,24,2025-12-03,11,37,120,45732,15
1113,29,11,2025-11-18,8,97,156,121735,10
1114,29,6,2026-02-21,10,74,111,101528,8
1115,29,2,2026-04-03,10,108,164,106380,22
1116,29,25,2025-10-27,6,92,100,98256,8
1117,29,8,2026-01-21,12,68,132,104380,15
1118,29,10,2025-12-10,7,114,104,183654,15
1119,29,14,2026-06-17,4,46,84,58512,13
1120,29,10,2026-02-25,9,46,157,51014,9
1121,29,5,2025-07-22,7,78,158,122070,15
1122,29,8,2025-07-11,4,44,114,37136,13
1123,29,23,2025-11-19,10,46,167,50554,13
1124,29,22,2026-05-30,8,92,95,170384,19
1125,29,7,2025-05-30,11,125,273,136500,15
1126,29,25,2026-06-05,7,45,224,57555,10
1127,29,15,2026-01-22,12,34,113,50252,20
1128,29,25,2025-10-01,11,32,232,33344,17
1129,29,3,2025-09-06,5,60,313,103440,23
1130,29,8,2026-05-28,10,91,114,136955,13
1131,29,11,2026-06-21,10,55,140,46970,13
1132,29,11,2026-04-25,9,116,264,105792,21
1133,29,11,2026-04-13,4,67,141,87301,10
1134,29,10,2026-01-28,12,110,110,175010,23
1135,29,9,2025-11-16,7,65,147,78390,23
1136,29,25,2026-03-24,6,39,100,61425,24
1137,29,23,2026-02-15,9,83,131,150977,10
1138,29,24,2026-04-04,8,51,76,44982,8
1139,29,2,2026-01-16,9,85,282,161585,12
1140,29,1,2025-09-12,6,87,241,130935,24
1141,29,4,2026-04-07,7,67,254,127032,16
1142,29,24,2026-05-13,11,73,141,143591,10
1143,29,3,2025-09-13,12,68,120,67524,11
1144,29,23,2025-06-13,10,76,117,127376,20
1145,29,25,2026-01-11,7,69,84,75555,23
1146,29,25,2025-11-06,9,54,236,70686,23
1147,29,14,2026-05-08,10,56,197,89040,23
1148,29,14,2026-02-23,11,73,115,122056,13
1149,29,25,2026-05-26,9,44,76,62832,21
1150,29,10,2025-05-31,10,131,141,257022,21
1151,29,7,2025-07-24,6,50,216,52900,22
1152,29,4,2025-08-28,7,96,322,81024,22
1153,29,9,2025-10-07,8,65,124,69420,11
1154,29,7,2025-05-31,6,63,320,75663,17
1155,29,4,2026-03-06,4,91,213,164619,22
1156,29,2,2025-12-06,5,127,196,115062,22
