payment_id,subscription_id,payment_date,amount,payment_status
772,111,2026-05-08,24.99,Success
773,111,2026-06-07,24.99,Success
774,112,2026-05-03,24.99,Success
775,112,2026-06-02,24.99,Success
776,113,2025-05-24,59.99,Success
777,113,2025-06-23,59.99,Success
778,113,2025-07-23,59.99,Success
779,113,2025-08-22,59.99,Success
780,113,2025-09-21,59.99,Success
781,114,2025-09-15,59.99,Success
782,114,2025-10-15,59.99,Success
783,114,2025-11-14,59.99,Success
784,114,2025-12-14,59.99,Success
785,114,2026-01-13,59.99,Success
786,114,2026-02-12,59.99,Success
787,114,2026-03-14,59.99,Success
788,114,2026-04-13,59.99,Success
789,114,2026-05-13,0.0,Failed
790,114,2026-06-12,59.99,Success
791,115,2026-04-05,9.99,Success
792,115,2026-05-05,9.99,Success
793,115,2026-06-04,9.99,Success
794,116,2026-03-13,59.99,Success
795,116,2026-04-12,59.99,Success
796,116,2026-05-12,59.99,Success
797,116,2026-06-11,59.99,Success
798,117,2025-08-05,9.99,Success
799,117,2025-09-04,0.0,Failed
800,117,2025-10-04,9.99,Success
801,117,2025-11-03,0.0,Failed
802,117,2025-12-03,9.99,Success
803,117,2026-01-02,0.0,Refunded
804,117,2026-02-01,9.99,Success
805,117,2026-03-03,9.99,Success
806,117,2026-04-02,9.99,Success
807,117,2026-05-02,9.99,Success
808,117,2026-06-01,9.99,Success
809,118,2026-05-21,9.99,Success
810,118,2026-06-20,9.99,Success
811,119,2025-07-05,24.99,Success
812,119,2025-08-04,24.99,Success
813,119,2025-09-03,24.99,Success
814,119,2025-10-03,24.99,Success
815,119,2025-11-02,24.99,Success
816,119,2025-12-02,24.99,Success
817,119,2026-01-01,24.99,Success
818,119,2026-01-31,24.99,Success
819,119,2026-03-02,24.99,Success
820,119,2026-04-01,24.99,Success
821,119,2026-05-01,24.99,Success
822,119,2026-05-31,24.99,Success
823,119,2026-06-30,24.99,Success
824,120,2026-03-08,24.99,Success
825,120,2026-04-07,24.99,Success
826,120,2026-05-07,24.99,Success
827,120,2026-06-06,24.99,Success
828,121,2026-04-01,9.99,Success
829,121,2026-05-01,9.99,Success
830,121,2026-05-31,9.99,Success
831,121,2026-06-30,9.99,Success
832,122,2026-06-03,24.99,Success
833,123,2025-08-06,59.99,Success
834,123,2025-09-05,59.99,Success
835,123,2025-10-05,59.99,Success
836,123,2025-11-04,0.0,Failed
837,123,2025-12-04,59.99,Success
838,123,2026-01-03,59.99,Success
839,123,2026-02-02,59.99,Success
840,123,2026-03-04,59.99,Success
841,123,2026-04-03,59.99,Success
842,123,2026-05-03,59.99,Success
843,123,2026-06-02,59.99,Success
844,124,2025-12-08,59.99,Success
845,124,2026-01-07,59.99,Success
846,124,2026-02-06,59.99,Success
847,124,2026-03-08,0.0,Failed
848,124,2026-04-07,59.99,Success
849,124,2026-05-07,59.99,Success
850,124,2026-06-06,0.0,Failed
851,125,2025-05-13,0.0,Failed
852,125,2025-06-12,59.99,Success
853,125,2025-07-12,59.99,Success
854,125,2025-08-11,59.99,Success
855,125,2025-09-10,59.99,Success
856,125,2025-10-10,59.99,Success
857,125,2025-11-09,59.99,Success
858,125,2025-12-09,59.99,Success
859,125,2026-01-08,59.99,Success
860,125,2026-02-07,59.99,Success
861,125,2026-03-09,59.99,Success
862,125,2026-04-08,59.99,Success
863,125,2026-05-08,59.99,Success
864,125,2026-06-07,59.99,Success
865,126,2026-03-14,9.99,Success
866,126,2026-04-13,9.99,Success
867,126,2026-05-13,9.99,Success
868,126,2026-06-12,9.99,Success
869,127,2025-12-24,9.99,Success
870,127,2026-01-23,9.99,Success
871,127,2026-02-22,9.99,Success
872,127,2026-03-24,9.99,Success
873,127,2026-04-23,0.0,Refunded
874,127,2026-05-23,9.99,Success
875,127,2026-06-22,0.0,Failed
876,128,2026-05-03,9.99,Success
877,128,2026-06-02,9.99,Success
878,129,2026-03-17,24.99,Success
879,129,2026-04-16,24.99,Success
880,129,2026-05-16,24.99,Success
881,129,2026-06-15,24.99,Success
882,130,2025-08-05,9.99,Success
883,130,2025-09-04,9.99,Success
884,130,2025-10-04,9.99,Success
885,130,2025-11-03,9.99,Success
886,130,2025-12-03,0.0,Refunded
887,130,2026-01-02,9.99,Success
888,130,2026-02-01,9.99,Success
889,130,2026-03-03,9.99,Success
890,130,2026-04-02,9.99,Success
891,130,2026-05-02,9.99,Success
892,130,2026-06-01,9.99,Success
893,131,2025-10-23,9.99,Success
894,131,2025-11-22,0.0,Failed
895,131,2025-12-22,9.99,Success
896,131,2026-01-21,9.99,Success
897,131,2026-02-20,9.99,Success
898,131,2026-03-22,9.99,Success
899,131,2026-04-21,9.99,Success
900,131,2026-05-21,9.99,Success
901,131,2026-06-20,9.99,Success
902,132,2025-10-18,149.99,Success
903,132,2025-11-17,149.99,Success
904,132,2025-12-17,149.99,Success
905,133,2026-01-02,9.99,Success
906,133,2026-02-01,9.99,Success
907,133,2026-03-03,9.99,Success
908,133,2026-04-02,9.99,Success
909,133,2026-05-02,0.0,Failed
910,133,2026-06-01,9.99,Success
911,134,2026-03-10,0.0,Failed
912,134,2026-04-09,149.99,Success
913,134,2026-05-09,149.99,Success
914,135,2026-06-11,0.0,Failed
915,136,2025-06-18,24.99,Success
916,136,2025-07-18,24.99,Success
917,136,2025-08-17,0.0,Refunded
918,136,2025-09-16,24.99,Success
919,136,2025-10-16,24.99,Success
920,136,2025-11-15,24.99,Success
921,136,2025-12-15,24.99,Success
922,136,2026-01-14,24.99,Success
923,136,2026-02-13,24.99,Success
924,136,2026-03-15,24.99,Success
925,136,2026-04-14,0.0,Failed
926,136,2026-05-14,24.99,Success
927,136,2026-06-13,24.99,Success
928,137,2026-02-03,0.0,Failed
929,137,2026-03-05,9.99,Success
930,137,2026-04-04,9.99,Success
931,137,2026-05-04,9.99,Success
932,137,2026-06-03,9.99,Success
933,138,2025-06-25,24.99,Success
934,138,2025-07-25,24.99,Success
935,138,2025-08-24,24.99,Success
936,138,2025-09-23,24.99,Success
937,138,2025-10-23,24.99,Success
938,138,2025-11-22,24.99,Success
939,138,2025-12-22,24.99,Success
940,138,2026-01-21,24.99,Success
941,138,2026-02-20,24.99,Success
942,138,2026-03-22,24.99,Success
943,138,2026-04-21,24.99,Success
944,138,2026-05-21,24.99,Success
945,138,2026-06-20,0.0,Failed
946,139,2025-12-23,9.99,Success
947,139,2026-01-22,9.99,Success
948,139,2026-02-21,9.99,Success
949,139,2026-03-23,9.99,Success
950,139,2026-04-22,0.0,Failed
951,139,2026-05-22,9.99,Success
952,139,2026-06-21,0.0,Refunded
953,140,2026-04-24,24.99,Success
954,140,2026-05-24,24.99,Success
955,140,2026-06-23,24.99,Success
956,141,2026-05-27,24.99,Success
957,141,2026-06-26,24.99,Success
958,142,2025-12-30,24.99,Success
959,142,2026-01-29,0.0,Failed
960,142,2026-02-28,24.99,Success
961,142,2026-03-30,24.99,Success
962,142,2026-04-29,24.99,Success
963,142,2026-05-29,0.0,Failed
964,142,2026-06-28,24.99,Success
965,143,2026-06-05,24.99,Success
966,144,2026-04-01,59.99,Success
967,144,2026-05-01,59.99,Success
968,144,2026-05-31,59.99,Success
969,144,2026-06-30,59.99,Success
970,145,2026-04-18,24.99,Success
971,145,2026-05-18,24.99,Success
972,146,2025-12-11,24.99,Success
973,146,2026-01-10,24.99,Success
974,146,2026-02-09,24.99,Success
975,146,2026-03-11,24.99,Success
976,146,2026-04-10,24.99,Success
977,146,2026-05-10,24.99,Success
978,146,2026-06-09,24.99,Success
979,147,2025-12-22,9.99,Success
980,147,2026-01-21,9.99,Success
981,147,2026-02-20,9.99,Success
982,147,2026-03-22,9.99,Success
983,147,2026-04-21,9.99,Success
984,147,2026-05-21,9.99,Success
985,147,2026-06-20,9.99,Success
986,148,2026-05-15,24.99,Success
987,148,2026-06-14,24.99,Success
988,149,2026-03-28,9.99,Success
989,149,2026-04-27,9.99,Success
990,149,2026-05-27,9.99,Success
991,149,2026-06-26,0.0,Failed
992,150,2026-05-01,9.99,Success
993,150,2026-05-31,9.99,Success
994,151,2026-04-02,24.99,Success
995,151,2026-05-02,24.99,Success
996,151,2026-06-01,24.99,Success
997,152,2026-04-07,9.99,Success
998,152,2026-05-07,9.99,Success
999,152,2026-06-06,9.99,Success
1000,153,2026-05-07,0.0,Refunded
1001,153,2026-06-06,9.99,Success
1002,154,2025-11-05,9.99,Success
1003,154,2025-12-05,9.99,Success
1004,154,2026-01-04,9.99,Success
1005,154,2026-02-03,9.99,Success
1006,154,2026-03-05,9.99,Success
1007,154,2026-04-04,9.99,Success
1008,154,2026-05-04,9.99,Success
1009,154,2026-06-03,9.99,Success
1010,155,2025-12-19,9.99,Success
1011,155,2026-01-18,9.99,Success
1012,155,2026-02-17,9.99,Success
1013,155,2026-03-19,9.99,Success
1014,155,2026-04-18,9.99,Success
1015,155,2026-05-18,9.99,Success
1016,155,2026-06-17,9.99,Success
1017,156,2025-10-25,24.99,Success
1018,156,2025-11-24,24.99,Success
1019,156,2025-12-24,24.99,Success
1020,156,2026-01-23,24.99,Success
1021,156,2026-02-22,24.99,Success
1022,156,2026-03-24,24.99,Success
1023,156,2026-04-23,24.99,Success
1024,156,2026-05-23,24.99,Success
1025,156,2026-06-22,24.99,Success
1026,157,2025-09-02,24.99,Success
1027,157,2025-10-02,24.99,Success
1028,157,2025-11-01,24.99,Success
1029,157,2025-12-01,24.99,Success
1030,157,2025-12-31,24.99,Success
1031,157,2026-01-30,24.99,Success
1032,157,2026-03-01,24.99,Success
1033,157,2026-03-31,24.99,Success
1034,157,2026-04-30,24.99,Success
1035,157,2026-05-30,24.99,Success
1036,157,2026-06-29,24.99,Success
1037,158,2026-03-13,59.99,Success
1038,158,2026-04-12,59.99,Success
1039,158,2026-05-12,59.99,Success
1040,158,2026-06-11,59.99,Success
1041,159,2025-01-30,59.99,Success
1042,159,2025-03-01,0.0,Failed
1043,159,2025-03-31,59.99,Success
1044,159,2025-04-30,59.99,Success
1045,159,2025-05-30,59.99,Success
1046,159,2025-06-29,59.99,Success
1047,159,2025-07-29,59.99,Success
1048,159,2025-08-28,59.99,Success
1049,159,2025-09-27,59.99,Success
1050,159,2025-10-27,59.99,Success
1051,159,2025-11-26,59.99,Success
1052,159,2025-12-26,59.99,Success
1053,159,2026-01-25,59.99,Success
1054,159,2026-02-24,0.0,Failed
1055,159,2026-03-26,59.99,Success
1056,159,2026-04-25,0.0,Failed
1057,159,2026-05-25,59.99,Success
1058,159,2026-06-24,59.99,Success
1059,160,2025-05-20,0.0,Failed
1060,160,2025-06-19,9.99,Success
1061,160,2025-07-19,9.99,Success
1062,160,2025-08-18,9.99,Success
1063,160,2025-09-17,9.99,Success
1064,160,2025-10-17,9.99,Success
1065,160,2025-11-16,9.99,Success
1066,160,2025-12-16,9.99,Success
1067,160,2026-01-15,9.99,Success
1068,160,2026-02-14,9.99,Success
1069,160,2026-03-16,9.99,Success
1070,160,2026-04-15,9.99,Success
1071,160,2026-05-15,9.99,Success
1072,160,2026-06-14,9.99,Success
1073,161,2025-07-01,24.99,Success
1074,161,2025-07-31,24.99,Success
1075,161,2025-08-30,24.99,Success
1076,161,2025-09-29,24.99,Success
1077,161,2025-10-29,24.99,Success
1078,161,2025-11-28,24.99,Success
1079,161,2025-12-28,0.0,Failed
1080,161,2026-01-27,24.99,Success
1081,161,2026-02-26,24.99,Success
1082,161,2026-03-28,24.99,Success
1083,161,2026-04-27,0.0,Failed
1084,161,2026-05-27,24.99,Success
1085,161,2026-06-26,24.99,Success
1086,162,2025-06-10,9.99,Success
1087,162,2025-07-10,9.99,Success
1088,162,2025-08-09,9.99,Success
1089,162,2025-09-08,9.99,Success
1090,162,2025-10-08,9.99,Success
1091,162,2025-11-07,0.0,Failed
1092,162,2025-12-07,9.99,Success
1093,162,2026-01-06,9.99,Success
1094,162,2026-02-05,0.0,Failed
1095,162,2026-03-07,9.99,Success
1096,162,2026-04-06,9.99,Success
1097,162,2026-05-06,9.99,Success
1098,162,2026-06-05,9.99,Success
1099,163,2025-10-13,9.99,Success
1100,163,2025-11-12,9.99,Success
1101,163,2025-12-12,0.0,Failed
1102,163,2026-01-11,9.99,Success
1103,163,2026-02-10,9.99,Success
1104,163,2026-03-12,9.99,Success
1105,163,2026-04-11,9.99,Success
1106,163,2026-05-11,9.99,Success
1107,163,2026-06-10,9.99,Success
1108,164,2025-08-17,9.99,Success
1109,164,2025-09-16,0.0,Refunded
1110,164,2025-10-16,0.0,Failed
1111,164,2025-11-15,9.99,Success
1112,164,2025-12-15,9.99,Success
1113,164,2026-01-14,0.0,Failed
1114,164,2026-02-13,9.99,Success
1115,164,2026-03-15,9.99,Success
1116,164,2026-04-14,9.99,Success
1117,164,2026-05-14,0.0,Refunded
1118,164,2026-06-13,0.0,Refunded
1119,165,2026-03-22,149.99,Success
1120,165,2026-04-21,149.99,Success
1121,165,2026-05-21,149.99,Success
1122,165,2026-06-20,149.99,Success
1123,166,2025-12-31,9.99,Success
1124,166,2026-01-30,9.99,Success
1125,166,2026-03-01,9.99,Success
1126,167,2026-02-03,24.99,Success
1127,167,2026-03-05,24.99,Success
1128,167,2026-04-04,24.99,Success
1129,167,2026-05-04,24.99,Success
1130,167,2026-06-03,24.99,Success
1131,168,2026-04-24,24.99,Success
1132,168,2026-05-24,24.99,Success
1133,168,2026-06-23,24.99,Success
1134,169,2026-02-16,9.99,Success
1135,169,2026-03-18,9.99,Success
1136,169,2026-04-17,9.99,Success
1137,169,2026-05-17,9.99,Success
1138,170,2025-10-17,24.99,Success
1139,170,2025-11-16,24.99,Success
1140,170,2025-12-16,24.99,Success
1141,170,2026-01-15,24.99,Success
1142,170,2026-02-14,24.99,Success
1143,170,2026-03-16,24.99,Success
1144,170,2026-04-15,24.99,Success
1145,170,2026-05-15,0.0,Failed
1146,170,2026-06-14,24.99,Success
1147,171,2026-05-17,9.99,Success
1148,171,2026-06-16,9.99,Success
1149,172,2026-02-06,9.99,Success
1150,172,2026-03-08,9.99,Success
1151,172,2026-04-07,9.99,Success
1152,172,2026-05-07,9.99,Success
1153,172,2026-06-06,9.99,Success
1154,173,2026-01-27,9.99,Success
1155,173,2026-02-26,9.99,Success
1156,173,2026-03-28,9.99,Success
1157,173,2026-04-27,9.99,Success
1158,173,2026-05-27,9.99,Success
1159,173,2026-06-26,9.99,Success
1160,174,2025-07-08,59.99,Success
1161,174,2025-08-07,59.99,Success
1162,174,2025-09-06,59.99,Success
1163,174,2025-10-06,59.99,Success
1164,174,2025-11-05,59.99,Success
1165,174,2025-12-05,0.0,Failed
1166,174,2026-01-04,59.99,Success
1167,174,2026-02-03,59.99,Success
1168,174,2026-03-05,59.99,Success
1169,174,2026-04-04,59.99,Success
1170,174,2026-05-04,59.99,Success
1171,174,2026-06-03,59.99,Success
1172,175,2026-01-06,24.99,Success
1173,175,2026-02-05,24.99,Success
1174,175,2026-03-07,24.99,Success
1175,175,2026-04-06,24.99,Success
1176,175,2026-05-06,24.99,Success
1177,175,2026-06-05,24.99,Success
1178,176,2025-10-22,24.99,Success
1179,176,2025-11-21,0.0,Failed
1180,176,2025-12-21,24.99,Success
1181,176,2026-01-20,24.99,Success
1182,177,2025-10-17,9.99,Success
1183,177,2025-11-16,9.99,Success
1184,177,2025-12-16,0.0,Failed
1185,177,2026-01-15,9.99,Success
1186,177,2026-02-14,9.99,Success
1187,177,2026-03-16,9.99,Success
1188,177,2026-04-15,9.99,Success
1189,177,2026-05-15,9.99,Success
1190,177,2026-06-14,9.99,Success
1191,178,2025-09-19,9.99,Success
1192,178,2025-10-19,9.99,Success
1193,178,2025-11-18,9.99,Success
1194,178,2025-12-18,9.99,Success
1195,178,2026-01-17,9.99,Success
1196,178,2026-02-16,9.99,Success
1197,178,2026-03-18,0.0,Failed
1198,178,2026-04-17,0.0,Refunded
1199,178,2026-05-17,9.99,Success
1200,178,2026-06-16,9.99,Success
1201,179,2025-10-10,9.99,Success
1202,179,2025-11-09,0.0,Failed
1203,179,2025-12-09,9.99,Success
1204,179,2026-01-08,9.99,Success
1205,179,2026-02-07,9.99,Success
1206,179,2026-03-09,9.99,Success
1207,179,2026-04-08,9.99,Success
1208,179,2026-05-08,9.99,Success
1209,179,2026-06-07,9.99,Success
1210,180,2026-01-14,9.99,Success
1211,180,2026-02-13,9.99,Success
1212,180,2026-03-15,9.99,Success
1213,180,2026-04-14,9.99,Success
1214,180,2026-05-14,0.0,Failed
1215,180,2026-06-13,9.99,Success
1216,181,2026-01-31,24.99,Success
1217,181,2026-03-02,24.99,Success
1218,181,2026-04-01,24.99,Success
1219,181,2026-05-01,24.99,Success
1220,181,2026-05-31,24.99,Success
1221,181,2026-06-30,24.99,Success
1222,182,2025-08-26,9.99,Success
1223,182,2025-09-25,9.99,Success
1224,182,2025-10-25,9.99,Success
1225,182,2025-11-24,9.99,Success
1226,182,2025-12-24,0.0,Refunded
1227,182,2026-01-23,9.99,Success
1228,182,2026-02-22,9.99,Success
1229,182,2026-03-24,9.99,Success
1230,182,2026-04-23,9.99,Success
1231,182,2026-05-23,9.99,Success
1232,182,2026-06-22,9.99,Success
1233,183,2025-10-25,24.99,Success
1234,183,2025-11-24,24.99,Success
1235,183,2025-12-24,24.99,Success
1236,183,2026-01-23,24.99,Success
1237,183,2026-02-22,24.99,Success
1238,183,2026-03-24,24.99,Success
1239,183,2026-04-23,24.99,Success
1240,183,2026-05-23,24.99,Success
1241,183,2026-06-22,24.99,Success
1242,184,2026-04-19,9.99,Success
1243,184,2026-05-19,9.99,Success
1244,184,2026-06-18,9.99,Success
1245,185,2025-10-15,9.99,Success
1246,185,2025-11-14,9.99,Success
1247,186,2026-04-16,149.99,Success
1248,186,2026-05-16,149.99,Success
1249,186,2026-06-15,149.99,Success
1250,187,2025-07-12,9.99,Success
1251,187,2025-08-11,9.99,Success
1252,187,2025-09-10,0.0,Refunded
1253,187,2025-10-10,9.99,Success
1254,187,2025-11-09,9.99,Success
1255,187,2025-12-09,9.99,Success
1256,187,2026-01-08,9.99,Success
1257,187,2026-02-07,9.99,Success
1258,187,2026-03-09,9.99,Success
1259,187,2026-04-08,9.99,Success
1260,187,2026-05-08,9.99,Success
1261,187,2026-06-07,9.99,Success
1262,188,2026-03-13,0.0,Failed
1263,188,2026-04-12,0.0,Failed
1264,188,2026-05-12,9.99,Success
1265,188,2026-06-11,9.99,Success
1266,189,2025-06-07,9.99,Success
1267,189,2025-07-07,9.99,Success
1268,189,2025-08-06,9.99,Success
1269,189,2025-09-05,9.99,Success
1270,189,2025-10-05,9.99,Success
1271,189,2025-11-04,9.99,Success
1272,189,2025-12-04,9.99,Success
1273,189,2026-01-03,9.99,Success
1274,189,2026-02-02,9.99,Success
1275,189,2026-03-04,9.99,Success
1276,189,2026-04-03,9.99,Success
1277,189,2026-05-03,9.99,Success
1278,189,2026-06-02,9.99,Success
1279,190,2026-06-07,0.0,Failed
1280,191,2026-03-05,0.0,Failed
1281,191,2026-04-04,24.99,Success
1282,191,2026-05-04,24.99,Success
1283,191,2026-06-03,24.99,Success
1284,192,2025-06-10,24.99,Success
1285,192,2025-07-10,24.99,Success
1286,192,2025-08-09,24.99,Success
1287,192,2025-09-08,24.99,Success
1288,192,2025-10-08,24.99,Success
1289,192,2025-11-07,24.99,Success
1290,192,2025-12-07,24.99,Success
1291,192,2026-01-06,24.99,Success
1292,192,2026-02-05,0.0,Refunded
1293,192,2026-03-07,24.99,Success
1294,192,2026-04-06,24.99,Success
1295,192,2026-05-06,24.99,Success
1296,192,2026-06-05,24.99,Success
1297,193,2025-08-26,9.99,Success
1298,193,2025-09-25,9.99,Success
1299,193,2025-10-25,9.99,Success
1300,194,2026-05-12,24.99,Success
1301,194,2026-06-11,24.99,Success
1302,195,2026-02-06,9.99,Success
1303,195,2026-03-08,9.99,Success
1304,195,2026-04-07,0.0,Refunded
1305,195,2026-05-07,9.99,Success
1306,195,2026-06-06,9.99,Success
1307,196,2025-11-25,9.99,Success
1308,196,2025-12-25,9.99,Success
1309,196,2026-01-24,9.99,Success
1310,196,2026-02-23,9.99,Success
1311,196,2026-03-25,9.99,Success
1312,196,2026-04-24,0.0,Refunded
1313,196,2026-05-24,9.99,Success
1314,196,2026-06-23,9.99,Success
1315,197,2025-09-28,9.99,Success
1316,197,2025-10-28,9.99,Success
1317,197,2025-11-27,9.99,Success
1318,197,2025-12-27,9.99,Success
1319,197,2026-01-26,9.99,Success
1320,197,2026-02-25,9.99,Success
1321,197,2026-03-27,9.99,Success
1322,197,2026-04-26,9.99,Success
1323,197,2026-05-26,9.99,Success
1324,197,2026-06-25,9.99,Success
1325,198,2025-08-15,24.99,Success
1326,198,2025-09-14,24.99,Success
1327,198,2025-10-14,24.99,Success
1328,198,2025-11-13,24.99,Success
1329,198,2025-12-13,24.99,Success
1330,198,2026-01-12,0.0,Failed
1331,198,2026-02-11,24.99,Success
1332,198,2026-03-13,24.99,Success
1333,198,2026-04-12,24.99,Success
1334,198,2026-05-12,24.99,Success
1335,198,2026-06-11,24.99,Success
1336,199,2025-02-21,24.99,Success
1337,199,2025-03-23,24.99,Success
1338,199,2025-04-22,24.99,Success
1339,199,2025-05-22,24.99,Success
1340,200,2025-12-25,9.99,Success
1341,200,2026-01-24,9.99,Success
1342,200,2026-02-23,9.99,Success
1343,201,2025-04-28,149.99,Success
1344,201,2025-05-28,149.99,Success
1345,201,2025-06-27,149.99,Success
1346,201,2025-07-27,149.99,Success
1347,201,2025-08-26,0.0,Failed
1348,201,2025-09-25,149.99,Success
1349,201,2025-10-25,0.0,Failed
1350,201,2025-11-24,149.99,Success
1351,201,2025-12-24,149.99,Success
1352,201,2026-01-23,149.99,Success
1353,201,2026-02-22,149.99,Success
1354,201,2026-03-24,149.99,Success
1355,201,2026-04-23,149.99,Success
1356,201,2026-05-23,0.0,Failed
1357,201,2026-06-22,149.99,Success
1358,202,2026-04-19,24.99,Success
1359,202,2026-05-19,24.99,Success
1360,202,2026-06-18,24.99,Success
1361,203,2025-12-25,149.99,Success
1362,203,2026-01-24,149.99,Success
1363,203,2026-02-23,149.99,Success
1364,203,2026-03-25,149.99,Success
1365,203,2026-04-24,149.99,Success
1366,203,2026-05-24,149.99,Success
1367,203,2026-06-23,149.99,Success
1368,204,2025-09-22,9.99,Success
1369,204,2025-10-22,9.99,Success
1370,204,2025-11-21,9.99,Success
1371,204,2025-12-21,9.99,Success
1372,204,2026-01-20,9.99,Success
1373,204,2026-02-19,9.99,Success
1374,204,2026-03-21,9.99,Success
1375,204,2026-04-20,9.99,Success
1376,204,2026-05-20,9.99,Success
1377,204,2026-06-19,9.99,Success
1378,205,2026-03-12,24.99,Success
1379,205,2026-04-11,24.99,Success
1380,205,2026-05-11,24.99,Success
1381,205,2026-06-10,24.99,Success
1382,206,2025-09-01,24.99,Success
1383,206,2025-10-01,24.99,Success
1384,206,2025-10-31,24.99,Success
1385,206,2025-11-30,24.99,Success
1386,206,2025-12-30,0.0,Failed
1387,206,2026-01-29,24.99,Success
1388,206,2026-02-28,24.99,Success
1389,206,2026-03-30,24.99,Success
1390,206,2026-04-29,24.99,Success
1391,206,2026-05-29,24.99,Success
1392,206,2026-06-28,24.99,Success
1393,207,2026-03-13,0.0,Failed
1394,207,2026-04-12,0.0,Failed
1395,207,2026-05-12,24.99,Success
1396,207,2026-06-11,24.99,Success
1397,208,2025-06-13,9.99,Success
1398,208,2025-07-13,9.99,Success
1399,208,2025-08-12,9.99,Success
1400,208,2025-09-11,9.99,Success
1401,208,2025-10-11,9.99,Success
1402,208,2025-11-10,9.99,Success
