subscription_id,user_id,tool_id,plan,monthly_price,start_date,end_date,status
537,1162,8,Team,59.99,2025-08-26,,Active
538,1165,8,Pro,24.99,2025-10-12,2026-02-13,Cancelled
539,1168,30,Basic,9.99,2025-09-27,,Active
540,1168,10,Basic,9.99,2025-08-06,2026-01-05,Cancelled
541,1169,17,Basic,9.99,2026-04-18,,Active
542,1171,3,Basic,9.99,2025-05-22,,Active
543,1174,22,Pro,24.99,2026-01-10,,Active
544,1177,5,Pro,24.99,2026-01-13,,Active
545,1177,6,Enterprise,149.99,2026-06-16,,Active
546,1186,9,Pro,24.99,2026-06-18,,Active
547,1187,21,Team,59.99,2026-01-22,,Active
548,1192,5,Pro,24.99,2026-02-22,2026-05-10,Cancelled
549,1198,27,Pro,24.99,2026-02-21,,Active
550,1200,25,Pro,24.99,2025-11-21,2026-04-22,Cancelled
551,1203,4,Basic,9.99,2025-12-26,,Active
552,1203,19,Pro,24.99,2026-04-11,,Active
553,1211,20,Pro,24.99,2026-01-12,,Active
554,1211,9,Basic,9.99,2025-08-22,2025-10-09,Cancelled
555,1216,13,Basic,9.99,2025-10-12,,Active
556,1220,28,Pro,24.99,2025-12-04,,Active
557,1220,28,Pro,24.99,2025-12-06,,Active
558,1225,4,Basic,9.99,2025-10-22,,Active
559,1226,18,Pro,24.99,2025-03-22,,Active
560,1226,18,Basic,9.99,2025-07-20,2025-10-07,Cancelled
561,1227,24,Pro,24.99,2025-09-03,,Active
562,1231,14,Pro,24.99,2026-05-08,,Active
563,1231,12,Team,59.99,2026-04-24,,Active
564,1233,9,Team,59.99,2025-12-01,,Active
565,1235,22,Basic,9.99,2026-01-08,2026-05-14,Cancelled
566,1235,7,Pro,24.99,2025-12-28,,Active
567,1240,3,Pro,24.99,2025-04-30,,Active
568,1244,11,Basic,9.99,2026-01-17,,Active
569,1246,28,Basic,9.99,2026-01-30,,Active
570,1247,11,Team,59.99,2025-12-10,,Active
571,1247,8,Basic,9.99,2026-01-08,,Active
572,1248,11,Team,59.99,2026-03-06,,Active
573,1250,24,Basic,9.99,2025-12-04,,Active
574,1250,10,Pro,24.99,2025-11-17,,Active
575,1254,1,Basic,9.99,2026-06-24,,Active
576,1256,11,Pro,24.99,2025-06-24,,Active
577,1258,5,Enterprise,149.99,2026-02-18,,Active
578,1260,6,Basic,9.99,2026-03-09,,Active
579,1263,24,Pro,24.99,2026-02-26,,Active
580,1264,10,Pro,24.99,2025-12-23,,Active
581,1265,10,Team,59.99,2025-04-10,,Active
582,1265,10,Pro,24.99,2025-12-21,,Active
583,1268,6,Team,59.99,2026-02-04,2026-06-28,Cancelled
584,1268,10,Pro,24.99,2026-03-29,,Active
585,1272,6,Basic,9.99,2026-04-09,,Active
586,1272,20,Basic,9.99,2026-03-01,,Active
587,1277,20,Pro,24.99,2026-02-27,,Active
588,1278,9,Team,59.99,2025-12-03,,Active
589,1279,2,Team,59.99,2025-07-17,2025-12-01,Cancelled
590,1279,11,Pro,24.99,2025-07-01,,Active
591,1280,11,Basic,9.99,2025-06-13,,Active
592,1281,3,Basic,9.99,2025-07-28,,Active
593,1282,18,Team,59.99,2025-10-22,,Active
594,1283,17,Basic,9.99,2025-04-07,,Active
595,1286,7,Pro,24.99,2026-03-19,,Active
596,1286,24,Basic,9.99,2025-11-13,,Active
597,1290,7,Pro,24.99,2025-12-12,,Active
598,1292,20,Pro,24.99,2026-06-04,,Active
599,1297,1,Basic,9.99,2025-11-16,,Active
600,1297,25,Basic,9.99,2025-11-02,,Active
601,1298,16,Basic,9.99,2025-03-22,2025-05-02,Cancelled
602,1300,5,Pro,24.99,2025-06-11,,Active
603,1302,7,Basic,9.99,2025-10-20,,Active
604,1307,10,Basic,9.99,2025-09-19,,Active
605,1308,11,Basic,9.99,2026-05-20,,Active
606,1308,21,Pro,24.99,2026-06-18,,Active
607,1310,15,Basic,9.99,2025-08-23,,Active
608,1310,15,Basic,9.99,2026-03-21,,Active
609,1315,8,Basic,9.99,2026-02-21,,Active
610,1319,23,Basic,9.99,2025-07-07,,Active
611,1320,20,Basic,9.99,2025-12-02,,Active
612,1322,4,Basic,9.99,2026-03-31,,Active
613,1323,4,Basic,9.99,2026-03-16,,Active
614,1327,23,Basic,9.99,2026-04-12,,Active
615,1329,6,Basic,9.99,2025-04-10,,Active
616,1331,19,Team,59.99,2026-02-25,,Active
617,1333,5,Basic,9.99,2025-12-15,,Active
618,1338,19,Pro,24.99,2026-01-11,,Active
619,1338,11,Pro,24.99,2026-05-12,,Active
620,1343,21,Pro,24.99,2025-11-22,,Active
621,1346,30,Pro,24.99,2026-01-21,,Active
622,1354,6,Basic,9.99,2025-10-20,,Active
623,1355,4,Basic,9.99,2026-01-09,2026-04-12,Cancelled
624,1356,1,Pro,24.99,2026-06-15,,Active
625,1357,23,Team,59.99,2026-03-04,,Active
626,1357,27,Pro,24.99,2026-06-10,,Active
627,1358,8,Basic,9.99,2026-03-04,,Active
628,1360,25,Basic,9.99,2026-04-15,2026-05-22,Cancelled
629,1363,5,Enterprise,149.99,2026-04-16,,Active
630,1363,9,Basic,9.99,2025-10-12,,Active
631,1364,24,Basic,9.99,2026-03-16,,Active
632,1365,19,Pro,24.99,2025-11-22,,Active
633,1365,28,Basic,9.99,2026-02-02,,Active
634,1368,13,Basic,9.99,2026-01-17,,Active
635,1371,13,Basic,9.99,2026-02-08,2026-04-30,Cancelled
636,1371,5,Pro,24.99,2026-02-23,,Active
637,1373,24,Pro,24.99,2025-04-07,2025-05-07,Cancelled
638,1376,5,Pro,24.99,2026-03-24,,Active
639,1380,7,Basic,9.99,2026-03-06,,Active
640,1381,2,Pro,24.99,2026-04-06,,Active
641,1381,25,Basic,9.99,2026-04-23,,Active
642,1382,9,Pro,24.99,2025-10-02,,Active
643,1384,6,Basic,9.99,2026-02-02,,Active
644,1405,11,Pro,24.99,2025-06-13,,Active
645,1413,14,Basic,9.99,2025-07-27,,Active
646,1413,25,Pro,24.99,2025-07-23,,Active
647,1415,25,Pro,24.99,2025-12-04,,Active
648,1418,12,Basic,9.99,2025-10-09,,Active
649,1425,12,Basic,9.99,2025-07-04,,Active
650,1433,24,Pro,24.99,2026-03-18,,Active
651,1433,11,Pro,24.99,2026-03-25,,Active
652,1434,4,Basic,9.99,2025-07-24,2025-12-16,Cancelled
653,1435,28,Basic,9.99,2026-06-21,,Active
654,1436,13,Pro,24.99,2025-04-22,,Active
655,1437,24,Basic,9.99,2026-01-14,,Active
656,1437,21,Pro,24.99,2025-09-10,2026-01-27,Cancelled
657,1438,11,Basic,9.99,2025-07-16,,Active
658,1439,18,Enterprise,149.99,2026-05-29,,Active
659,1441,29,Basic,9.99,2025-12-02,,Active
660,1449,2,Pro,24.99,2026-06-15,,Active
661,1451,27,Basic,9.99,2026-03-29,,Active
662,1452,17,Team,59.99,2026-05-14,,Active
663,1457,5,Team,59.99,2025-12-06,,Active
664,1457,22,Pro,24.99,2025-10-07,,Active
665,1461,20,Team,59.99,2025-09-06,,Active
666,1463,3,Team,59.99,2026-03-15,,Active
667,1464,4,Enterprise,149.99,2026-01-16,,Active
668,1464,18,Pro,24.99,2026-06-10,,Active
669,1465,2,Team,59.99,2025-10-09,,Active
670,1465,8,Team,59.99,2025-11-27,,Active
671,1466,4,Basic,9.99,2026-02-15,,Active
672,1470,24,Basic,9.99,2026-05-11,,Active
673,1471,4,Enterprise,149.99,2025-10-07,,Active
674,1472,6,Basic,9.99,2025-09-27,,Active
675,1474,20,Basic,9.99,2026-05-26,,Active
676,1474,3,Pro,24.99,2026-06-09,,Active
677,1478,13,Pro,24.99,2026-06-02,,Active
678,1478,5,Pro,24.99,2026-02-13,,Active
679,1479,19,Basic,9.99,2026-04-09,,Active
680,1480,29,Pro,24.99,2025-08-24,2025-12-27,Cancelled
681,1482,25,Pro,24.99,2026-02-04,,Active
682,1482,5,Basic,9.99,2026-01-13,,Active
683,1485,11,Basic,9.99,2025-12-06,,Active
684,1492,15,Basic,9.99,2025-04-05,,Active
685,1496,1,Basic,9.99,2025-08-06,,Active
686,1501,13,Pro,24.99,2026-02-27,,Active
687,1502,14,Pro,24.99,2026-03-30,,Active
688,1506,16,Basic,9.99,2025-10-02,,Active
689,1506,16,Pro,24.99,2025-11-25,,Active
690,1507,2,Pro,24.99,2026-03-19,,Active
691,1507,22,Team,59.99,2026-04-10,,Active
692,1516,20,Basic,9.99,2026-03-17,,Active
693,1518,9,Pro,24.99,2025-12-25,,Active
694,1518,10,Team,59.99,2026-06-11,,Active
695,1519,26,Pro,24.99,2025-07-22,,Active
696,1521,19,Pro,24.99,2025-11-06,,Active
697,1525,25,Basic,9.99,2026-02-16,2026-06-16,Cancelled
698,1527,16,Basic,9.99,2026-01-13,,Active
699,1527,28,Team,59.99,2025-12-09,,Active
700,1529,10,Basic,9.99,2026-04-13,,Active
701,1529,30,Basic,9.99,2025-12-23,,Active
702,1530,8,Enterprise,149.99,2025-07-05,,Active
703,1534,6,Enterprise,149.99,2025-10-10,,Active
704,1534,9,Pro,24.99,2025-12-10,,Active
705,1542,30,Pro,24.99,2025-01-19,2025-05-01,Cancelled
706,1546,23,Pro,24.99,2026-03-03,,Active
707,1554,15,Pro,24.99,2026-01-26,,Active
708,1555,20,Basic,9.99,2025-07-04,,Active
709,1556,6,Pro,24.99,2026-03-25,,Active
710,1557,9,Basic,9.99,2025-07-13,,Active
711,1557,19,Basic,9.99,2025-07-26,,Active
712,1559,19,Basic,9.99,2026-02-09,,Active
713,1561,18,Team,59.99,2025-10-22,,Active
714,1564,25,Pro,24.99,2025-09-24,,Active
715,1564,25,Pro,24.99,2025-08-02,,Active
716,1565,28,Basic,9.99,2026-06-02,,Active
717,1568,8,Team,59.99,2025-11-11,2026-05-10,Cancelled
718,1568,16,Pro,24.99,2026-01-17,,Active
719,1574,24,Basic,9.99,2025-12-07,,Active
720,1576,28,Pro,24.99,2025-10-01,,Active
721,1578,11,Basic,9.99,2025-05-22,,Active
722,1585,12,Pro,24.99,2025-12-11,,Active
723,1585,13,Basic,9.99,2025-07-22,,Active
724,1587,6,Basic,9.99,2026-03-10,,Active
725,1587,6,Basic,9.99,2025-12-12,,Active
726,1589,29,Pro,24.99,2026-03-05,,Active
727,1590,18,Basic,9.99,2026-05-18,,Active
728,1590,10,Basic,9.99,2026-06-03,,Active
729,1591,11,Team,59.99,2026-03-25,,Active
730,1595,20,Pro,24.99,2026-06-06,,Active
731,1596,23,Pro,24.99,2026-01-21,,Active
732,1596,22,Team,59.99,2026-04-12,,Active
733,1597,24,Team,59.99,2025-11-03,,Active
734,1597,25,Team,59.99,2025-07-07,,Active
735,1599,11,Basic,9.99,2026-02-10,,Active
736,1599,10,Enterprise,149.99,2025-11-23,,Active
737,1605,12,Team,59.99,2026-04-01,,Active
738,1609,3,Team,59.99,2025-07-03,,Active
739,1609,18,Basic,9.99,2025-05-19,,Active
740,1611,6,Pro,24.99,2025-07-09,,Active
741,1611,11,Basic,9.99,2025-02-16,,Active
742,1613,6,Basic,9.99,2026-01-15,,Active
743,1613,23,Basic,9.99,2026-04-25,,Active
744,1614,22,Basic,9.99,2026-03-31,,Active
745,1619,19,Basic,9.99,2025-08-21,,Active
746,1620,7,Enterprise,149.99,2026-03-07,,Active
747,1622,9,Basic,9.99,2025-05-27,2025-10-24,Cancelled
748,1624,23,Basic,9.99,2025-07-16,2025-11-11,Cancelled
749,1628,22,Pro,24.99,2025-05-29,,Active
750,1629,27,Basic,9.99,2025-10-14,,Active
751,1638,16,Pro,24.99,2026-02-04,,Active
752,1639,23,Basic,9.99,2026-04-21,,Active
753,1640,21,Team,59.99,2026-02-23,,Active
754,1642,22,Pro,24.99,2025-03-20,,Active
755,1643,9,Team,59.99,2026-03-31,,Active
756,1643,18,Pro,24.99,2026-02-22,,Active
757,1646,13,Basic,9.99,2025-09-01,,Active
758,1647,8,Basic,9.99,2025-08-10,,Active
759,1653,17,Pro,24.99,2026-05-26,,Active
760,1653,5,Basic,9.99,2026-03-28,,Active
761,1656,30,Basic,9.99,2025-09-04,,Active
762,1659,24,Basic,9.99,2025-02-16,,Active
763,1661,9,Basic,9.99,2025-10-04,,Active
764,1664,6,Team,59.99,2025-03-16,,Active
765,1668,21,Pro,24.99,2025-07-19,2025-11-29,Cancelled
766,1671,11,Basic,9.99,2025-11-10,,Active
767,1676,19,Basic,9.99,2026-04-09,,Active
768,1680,10,Pro,24.99,2026-03-26,,Active
769,1681,27,Basic,9.99,2026-05-04,2026-06-18,Cancelled
770,1682,7,Basic,9.99,2025-07-26,,Active
771,1684,19,Basic,9.99,2026-03-02,,Active
772,1684,10,Pro,24.99,2026-06-19,,Active
773,1686,21,Pro,24.99,2026-04-21,2026-06-22,Cancelled
774,1694,18,Pro,24.99,2025-08-17,,Active
775,1696,12,Team,59.99,2026-03-18,,Active
776,1699,25,Team,59.99,2025-06-27,,Active
777,1700,24,Pro,24.99,2026-01-09,,Active
778,1703,3,Team,59.99,2025-12-07,,Active
779,1712,9,Team,59.99,2025-09-16,2025-11-02,Cancelled
780,1715,24,Basic,9.99,2026-01-16,,Active
781,1718,28,Pro,24.99,2026-03-31,,Active
782,1718,27,Basic,9.99,2026-04-19,,Active
783,1724,25,Pro,24.99,2025-12-25,,Active
784,1724,21,Basic,9.99,2026-03-28,,Active
785,1726,6,Pro,24.99,2026-03-12,,Active
786,1726,19,Basic,9.99,2025-09-25,,Active
787,1728,11,Team,59.99,2026-03-31,,Active
788,1728,2,Basic,9.99,2025-10-20,,Active
789,1732,19,Pro,24.99,2026-01-02,,Active
790,1736,9,Basic,9.99,2026-02-25,,Active
791,1736,24,Basic,9.99,2026-06-21,,Active
792,1743,11,Enterprise,149.99,2025-03-06,,Active
793,1747,24,Pro,24.99,2025-12-08,,Active
794,1749,9,Pro,24.99,2025-05-03,2025-08-25,Cancelled
795,1754,22,Team,59.99,2026-03-29,,Active
796,1757,20,Pro,24.99,2026-02-10,2026-04-07,Cancelled
797,1761,16,Basic,9.99,2026-01-30,,Active
798,1762,24,Basic,9.99,2026-03-29,,Active
799,1763,18,Basic,9.99,2026-05-24,,Active
800,1764,20,Pro,24.99,2025-08-17,,Active
801,1771,27,Pro,24.99,2025-08-14,,Active
802,1771,7,Team,59.99,2025-07-11,,Active
803,1775,5,Basic,9.99,2026-04-21,,Active
804,1783,19,Basic,9.99,2026-04-03,,Active
805,1784,11,Basic,9.99,2025-08-31,2026-02-04,Cancelled
806,1786,3,Team,59.99,2026-03-21,,Active
807,1789,29,Pro,24.99,2025-11-03,,Active
808,1790,6,Basic,9.99,2026-06-02,,Active
809,1792,27,Basic,9.99,2025-10-03,,Active
810,1793,8,Enterprise,149.99,2026-05-15,,Active
811,1793,25,Pro,24.99,2025-12-01,,Active
812,1795,23,Pro,24.99,2025-12-21,,Active
813,1803,11,Team,59.99,2025-10-24,,Active
814,1807,2,Pro,24.99,2025-11-13,,Active
815,1807,21,Basic,9.99,2025-07-14,,Active
816,1808,23,Pro,24.99,2025-09-11,,Active
817,1810,7,Pro,24.99,2026-03-21,,Active
818,1817,1,Team,59.99,2026-03-15,,Active
819,1818,2,Pro,24.99,2026-01-22,,Active
820,1820,23,Basic,9.99,2026-01-22,,Active
821,1826,11,Pro,24.99,2026-03-05,,Active
822,1827,19,Pro,24.99,2025-07-02,,Active
823,1827,20,Basic,9.99,2025-05-22,,Active
824,1833,21,Basic,9.99,2026-05-31,,Active
825,1835,8,Basic,9.99,2025-05-30,,Active
826,1837,10,Basic,9.99,2026-06-10,,Active
827,1840,22,Basic,9.99,2026-05-24,,Active
828,1844,7,Pro,24.99,2026-06-26,,Active
829,1844,16,Basic,9.99,2026-05-21,,Active
830,1845,25,Pro,24.99,2026-04-03,,Active
831,1845,8,Pro,24.99,2026-05-09,,Active
832,1846,20,Enterprise,149.99,2025-12-03,,Active
833,1851,10,Basic,9.99,2025-11-16,,Active
834,1852,19,Team,59.99,2025-12-28,,Active
835,1853,20,Basic,9.99,2026-04-03,,Active
836,1854,14,Team,59.99,2026-06-23,,Active
837,1854,24,Pro,24.99,2026-04-09,,Active
838,1859,19,Basic,9.99,2026-02-09,,Active
839,1859,1,Pro,24.99,2025-07-22,,Active
840,1864,3,Basic,9.99,2025-08-10,,Active
841,1865,7,Basic,9.99,2026-05-10,2026-06-27,Cancelled
842,1865,9,Team,59.99,2026-02-03,,Active
843,1867,11,Basic,9.99,2025-06-29,,Active
844,1868,3,Enterprise,149.99,2025-12-19,,Active
845,1868,8,Pro,24.99,2026-05-08,,Active
846,1869,27,Basic,9.99,2026-06-18,,Active
847,1870,6,Basic,9.99,2026-02-18,,Active
848,1871,26,Basic,9.99,2026-06-29,,Active
849,1875,11,Basic,9.99,2026-04-30,,Active
850,1875,24,Pro,24.99,2026-04-30,,Active
851,1876,12,Pro,24.99,2025-12-15,,Active
852,1877,1,Basic,9.99,2026-05-14,,Active
853,1882,27,Basic,9.99,2026-05-02,,Active
854,1884,24,Pro,24.99,2026-01-31,,Active
855,1884,10,Team,59.99,2025-08-30,,Active
856,1886,10,Enterprise,149.99,2025-04-24,,Active
857,1886,6,Pro,24.99,2025-08-05,,Active
858,1889,24,Pro,24.99,2025-12-18,2026-02-14,Cancelled
859,1891,10,Basic,9.99,2025-09-07,,Active
860,1894,5,Enterprise,149.99,2026-04-01,,Active
861,1896,16,Team,59.99,2026-02-06,,Active
862,1898,9,Pro,24.99,2026-06-10,,Active
863,1898,16,Team,59.99,2026-03-13,,Active
864,1900,7,Enterprise,149.99,2026-01-09,,Active
865,1903,1,Basic,9.99,2025-09-28,2026-01-17,Cancelled
866,1905,29,Team,59.99,2025-08-18,,Active
867,1905,30,Basic,9.99,2026-01-22,,Active
868,1906,2,Team,59.99,2025-10-16,,Active
869,1907,11,Team,59.99,2025-10-28,,Active
870,1909,8,Pro,24.99,2026-03-09,,Active
871,1909,8,Pro,24.99,2026-06-16,,Active
872,1914,11,Pro,24.99,2025-10-26,,Active
873,1919,8,Pro,24.99,2026-01-07,,Active
874,1920,24,Pro,24.99,2026-05-02,,Active
875,1926,14,Pro,24.99,2025-07-14,,Active
876,1931,15,Basic,9.99,2026-01-20,,Active
877,1931,16,Pro,24.99,2026-01-06,2026-05-09,Cancelled
878,1933,11,Pro,24.99,2026-01-30,,Active
879,1936,4,Basic,9.99,2025-05-26,,Active
880,1936,21,Basic,9.99,2025-10-20,,Active
881,1938,23,Basic,9.99,2026-02-13,,Active
882,1940,8,Pro,24.99,2025-07-03,,Active
883,1941,23,Pro,24.99,2026-04-04,,Active
884,1944,11,Pro,24.99,2026-03-11,,Active
885,1950,11,Basic,9.99,2026-04-12,,Active
886,1953,4,Pro,24.99,2026-04-02,,Active
887,1954,25,Basic,9.99,2026-01-11,2026-05-30,Cancelled
888,1964,24,Basic,9.99,2025-10-31,2026-03-22,Cancelled
889,1965,9,Basic,9.99,2025-02-07,,Active
890,1970,24,Pro,24.99,2026-05-13,,Active
891,1974,23,Pro,24.99,2026-05-21,,Active
892,1977,27,Team,59.99,2026-02-06,,Active
893,1979,7,Enterprise,149.99,2025-05-01,,Active
894,1979,24,Basic,9.99,2025-07-11,2025-09-03,Cancelled
895,1984,18,Team,59.99,2026-01-06,2026-05-02,Cancelled
896,1984,3,Pro,24.99,2025-06-24,,Active
897,1987,20,Basic,9.99,2025-11-28,,Active
898,1987,10,Basic,9.99,2025-09-20,,Active
899,1988,25,Pro,24.99,2026-01-25,,Active
900,1991,19,Pro,24.99,2026-03-14,,Active
901,1996,7,Basic,9.99,2026-05-28,,Active
902,1998,9,Pro,24.99,2025-11-27,,Active
903,1998,8,Basic,9.99,2025-10-03,,Active
904,2003,7,Pro,24.99,2025-06-24,,Active
905,2003,4,Team,59.99,2025-09-10,,Active
906,2008,23,Basic,9.99,2026-03-24,,Active
907,2012,11,Pro,24.99,2026-03-11,,Active
908,2015,25,Basic,9.99,2026-04-07,,Active
909,2016,2,Basic,9.99,2026-02-11,,Active
910,2016,23,Team,59.99,2026-03-12,,Active
911,2018,27,Enterprise,149.99,2025-08-13,,Active
912,2019,13,Basic,9.99,2026-06-26,,Active
913,2020,18,Basic,9.99,2025-12-11,,Active
914,2020,18,Pro,24.99,2025-12-22,,Active
915,2024,21,Basic,9.99,2026-06-12,,Active
916,2026,12,Basic,9.99,2025-10-23,,Active
917,2027,25,Basic,9.99,2025-12-31,,Active
918,2037,29,Team,59.99,2025-10-04,,Active
919,2037,7,Basic,9.99,2025-09-11,,Active
920,2038,10,Pro,24.99,2026-06-03,,Active
921,2038,21,Basic,9.99,2025-12-29,,Active
922,2039,19,Team,59.99,2026-04-09,,Active
923,2040,19,Basic,9.99,2026-01-25,,Active
924,2043,11,Team,59.99,2025-11-09,,Active
925,2046,10,Basic,9.99,2026-06-28,,Active
926,2049,2,Basic,9.99,2025-09-06,,Active
927,2049,25,Basic,9.99,2025-12-01,,Active
928,2050,11,Basic,9.99,2026-05-05,,Active
929,2050,12,Basic,9.99,2026-02-25,,Active
930,2054,3,Pro,24.99,2026-05-20,,Active
931,2056,3,Basic,9.99,2026-05-15,,Active
932,2058,20,Basic,9.99,2026-03-09,,Active
933,2058,3,Basic,9.99,2026-01-11,,Active
934,2064,10,Pro,24.99,2025-09-07,,Active
935,2064,7,Team,59.99,2026-03-08,,Active
936,2065,29,Basic,9.99,2026-04-04,,Active
937,2065,30,Basic,9.99,2026-04-29,,Active
938,2067,22,Basic,9.99,2025-03-05,,Active
939,2069,7,Basic,9.99,2026-03-03,,Active
940,2070,11,Basic,9.99,2025-06-10,,Active
941,2070,24,Basic,9.99,2025-12-16,2026-05-12,Cancelled
942,2073,21,Basic,9.99,2026-04-24,,Active
943,2074,25,Basic,9.99,2026-01-13,,Active
944,2074,14,Basic,9.99,2025-12-17,2026-01-16,Cancelled
945,2078,7,Basic,9.99,2025-03-08,,Active
946,2086,7,Pro,24.99,2026-03-11,,Active
947,2086,7,Basic,9.99,2026-04-28,,Active
948,2090,20,Basic,9.99,2026-01-25,,Active
949,2090,23,Pro,24.99,2026-03-19,,Active
950,2093,25,Pro,24.99,2026-01-27,,Active
951,2093,25,Pro,24.99,2026-01-15,,Active
952,2094,23,Basic,9.99,2025-09-27,,Active
953,2096,5,Enterprise,149.99,2026-02-24,,Active
954,2096,19,Basic,9.99,2026-03-24,,Active
955,2098,29,Basic,9.99,2026-02-26,,Active
956,2102,25,Pro,24.99,2026-02-25,,Active
957,2104,7,Basic,9.99,2026-05-09,,Active
958,2107,1,Pro,24.99,2026-02-26,,Active
959,2109,19,Enterprise,149.99,2026-03-31,2026-05-20,Cancelled
960,2109,8,Team,59.99,2026-04-01,,Active
961,2114,18,Basic,9.99,2025-08-08,,Active
962,2115,18,Pro,24.99,2026-04-22,,Active
963,2116,4,Pro,24.99,2025-10-01,,Active
964,2118,18,Pro,24.99,2025-09-04,,Active
965,2119,29,Pro,24.99,2026-05-01,,Active
966,2124,14,Pro,24.99,2026-03-22,,Active
967,2128,19,Pro,24.99,2026-05-19,,Active
968,2128,20,Team,59.99,2026-04-29,,Active
969,2141,9,Pro,24.99,2025-07-01,,Active
970,2150,2,Team,59.99,2025-06-01,,Active
971,2155,20,Basic,9.99,2025-11-17,,Active
972,2156,23,Team,59.99,2025-10-30,,Active
973,2158,7,Basic,9.99,2025-08-22,,Active
974,2158,14,Pro,24.99,2025-03-09,,Active
975,2162,3,Enterprise,149.99,2025-08-21,,Active
976,2162,21,Basic,9.99,2025-05-17,,Active
977,2163,5,Basic,9.99,2026-06-17,,Active
978,2165,25,Basic,9.99,2026-05-01,,Active
979,2166,25,Basic,9.99,2025-06-11,,Active
980,2167,6,Pro,24.99,2025-06-29,,Active
981,2168,15,Basic,9.99,2025-04-13,2025-07-12,Cancelled
982,2170,5,Basic,9.99,2026-05-18,,Active
983,2171,12,Basic,9.99,2025-05-27,2025-06-29,Cancelled
984,2172,16,Enterprise,149.99,2025-02-27,,Active
985,2176,2,Team,59.99,2025-08-31,,Active
986,2176,25,Basic,9.99,2025-12-31,,Active
987,2177,8,Basic,9.99,2025-11-28,,Active
988,2177,4,Basic,9.99,2025-12-18,,Active
989,2182,26,Basic,9.99,2026-03-22,,Active
990,2182,16,Team,59.99,2026-05-18,,Active
991,2186,7,Pro,24.99,2025-07-28,,Active
992,2187,30,Basic,9.99,2026-05-15,,Active
993,2187,8,Pro,24.99,2026-01-25,,Active
994,2188,2,Pro,24.99,2026-06-03,,Active
995,2188,20,Pro,24.99,2026-02-26,2026-05-18,Cancelled
996,2197,15,Pro,24.99,2026-04-12,,Active
997,2199,1,Basic,9.99,2026-01-07,,Active
998,2200,13,Basic,9.99,2025-08-13,2025-12-21,Cancelled
999,2206,19,Team,59.99,2025-12-26,,Active
1000,2211,4,Pro,24.99,2025-06-19,,Active
1001,2211,1,Team,59.99,2025-08-07,2026-01-28,Cancelled
1002,2213,12,Team,59.99,2026-03-25,,Active
1003,2214,23,Pro,24.99,2026-03-15,,Active
1004,2214,24,Pro,24.99,2025-09-29,2026-03-13,Cancelled
1005,2216,9,Pro,24.99,2026-03-01,,Active
1006,2217,20,Basic,9.99,2025-03-26,,Active
1007,2222,7,Pro,24.99,2025-12-21,,Active
1008,2227,16,Enterprise,149.99,2026-02-24,,Active
1009,2228,9,Pro,24.99,2025-08-03,,Active
1010,2229,2,Pro,24.99,2026-06-30,,Active
1011,2232,13,Pro,24.99,2026-06-06,,Active
1012,2234,11,Basic,9.99,2026-06-17,,Active
1013,2236,26,Basic,9.99,2026-05-01,,Active
1014,2238,10,Team,59.99,2025-10-22,,Active
1015,2240,22,Pro,24.99,2025-05-17,,Active
1016,2241,3,Pro,24.99,2026-06-21,,Active
1017,2241,9,Pro,24.99,2026-04-28,,Active
1018,2243,25,Basic,9.99,2026-01-21,,Active
1019,2248,14,Basic,9.99,2025-08-10,,Active
1020,2248,16,Basic,9.99,2025-10-12,,Active
1021,2249,30,Pro,24.99,2025-08-22,,Active
1022,2249,30,Basic,9.99,2025-07-30,,Active
1023,2250,30,Enterprise,149.99,2026-05-26,,Active
1024,2252,10,Pro,24.99,2026-02-26,,Active
1025,2253,10,Basic,9.99,2025-12-09,,Active
1026,2253,7,Basic,9.99,2026-05-13,,Active
1027,2256,5,Pro,24.99,2025-03-11,,Active
1028,2258,13,Pro,24.99,2026-01-03,,Active
1029,2258,26,Pro,24.99,2026-05-30,,Active
1030,2259,11,Team,59.99,2026-05-13,,Active
1031,2261,15,Team,59.99,2025-05-02,,Active
1032,2263,5,Pro,24.99,2026-03-17,,Active
1033,2263,25,Basic,9.99,2026-05-12,,Active
1034,2265,9,Basic,9.99,2025-07-16,,Active
1035,2268,9,Pro,24.99,2026-04-18,,Active
1036,2268,4,Team,59.99,2026-01-19,,Active
1037,2271,1,Basic,9.99,2026-06-13,,Active
1038,2273,21,Pro,24.99,2026-04-24,,Active
1039,2273,6,Pro,24.99,2026-06-20,,Active
1040,2278,13,Team,59.99,2025-11-12,,Active
1041,2278,14,Team,59.99,2026-03-01,,Active
1042,2279,4,Basic,9.99,2025-10-27,,Active
1043,2280,18,Basic,9.99,2026-01-05,,Active
1044,2280,21,Enterprise,149.99,2026-03-28,,Active
1045,2281,18,Pro,24.99,2025-10-04,,Active
1046,2283,24,Basic,9.99,2026-01-30,,Active
1047,2284,11,Pro,24.99,2026-03-23,,Active
1048,2286,13,Basic,9.99,2026-03-18,,Active
1049,2288,11,Pro,24.99,2026-05-17,,Active
1050,2294,25,Team,59.99,2026-03-01,,Active
1051,2295,24,Team,59.99,2025-09-07,,Active
1052,2295,25,Pro,24.99,2025-09-18,,Active
1053,2296,20,Basic,9.99,2025-06-29,,Active
1054,2296,8,Basic,9.99,2025-12-27,,Active
1055,2297,26,Basic,9.99,2026-02-11,,Active
1056,2298,30,Basic,9.99,2025-12-07,,Active
